0000.000 (0) Opened log file at time: Thu, 02 Jan 2020 06:31:28 +0000 on https://eluminoustechnologies.com/blog
0000.001 (0) UpdraftPlus WordPress backup plugin (https://updraftplus.com): 1.16.21 WP: 5.3.2 PHP: 7.2.24-0ubuntu0.18.04.1 (fpm-fcgi, Linux eluminous-2020 4.15.0-66-generic #75-Ubuntu SMP Tue Oct 1 05:24:09 UTC 2019 x86_64) MySQL: 5.7.28-0ubuntu0.18.04.4 WPLANG: en_US Server: nginx/1.14.0 safe_mode: 0 max_execution_time: 900 memory_limit: 2080M (used: 7.5M | 2M) multisite: N openssl: OpenSSL 1.1.1  11 Sep 2018 mcrypt: N LANG:  ZipArchive::addFile: N
0000.001 (0) Free space on disk containing Updraft's temporary directory: 54380.9 MB
0000.004 (0) Tasks: Backup files: 1 (schedule: daily) Backup DB: 1 (schedule: daily)
0000.005 (0) Requesting semaphore lock (fd) (apparently not via scheduler)
0000.007 (0) Set semaphore last lock (fd) time to 2020-01-02 06:31:28
0000.007 (0) Semaphore lock (fd) complete
0000.010 (0) Backup run: resumption=0, nonce=c297a3e00d38, file_nonce=c297a3e00d38 begun at=1577946688 (0s ago), job type=backup
0000.011 (0) Scheduling a resumption (1) after 300 seconds (1577946988) in case this run gets aborted
0000.012 (0) Checking if we have a zip executable available
0000.014 (0) Zip engine: ZipArchive (a.k.a. php-zip) is not available or is disabled (will use PclZip (much slower) if needed)
0000.014 (0) Creation of backups of directories: beginning
0000.016 (0) Beginning creation of dump of plugins (split every: 400 MB)
0000.203 (0) Total entities for the zip file: 2208 directories, 12964 files (0 skipped as non-modified), 160.4 MB
0000.204 (0) Only one archive required (UpdraftPlus_PclZip) - will attempt to do in single operation (data: 164213.2 KB, split: 409600 KB)
0000.354 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 7200 files added (on-disk size: 0 KB)
0000.356 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 7300 files added (on-disk size: 0 KB)
0000.357 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 7400 files added (on-disk size: 0 KB)
0000.359 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 7500 files added (on-disk size: 0 KB)
0000.361 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 7600 files added (on-disk size: 0 KB)
0000.362 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 7700 files added (on-disk size: 0 KB)
0000.364 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 7800 files added (on-disk size: 0 KB)
0000.365 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 7900 files added (on-disk size: 0 KB)
0000.367 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8000 files added (on-disk size: 0 KB)
0000.368 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8100 files added (on-disk size: 0 KB)
0000.370 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8200 files added (on-disk size: 0 KB)
0000.372 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8300 files added (on-disk size: 0 KB)
0000.374 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8400 files added (on-disk size: 0 KB)
0000.375 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8500 files added (on-disk size: 0 KB)
0000.377 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8600 files added (on-disk size: 0 KB)
0000.379 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8700 files added (on-disk size: 0 KB)
0000.380 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8800 files added (on-disk size: 0 KB)
0000.382 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 8900 files added (on-disk size: 0 KB)
0000.384 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9000 files added (on-disk size: 0 KB)
0000.385 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9100 files added (on-disk size: 0 KB)
0000.387 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9200 files added (on-disk size: 0 KB)
0000.388 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9300 files added (on-disk size: 0 KB)
0000.390 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9400 files added (on-disk size: 0 KB)
0000.391 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9500 files added (on-disk size: 0 KB)
0000.393 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9600 files added (on-disk size: 0 KB)
0000.394 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9700 files added (on-disk size: 0 KB)
0000.396 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9800 files added (on-disk size: 0 KB)
0000.397 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 9900 files added (on-disk size: 0 KB)
0000.399 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10000 files added (on-disk size: 0 KB)
0000.400 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10100 files added (on-disk size: 0 KB)
0000.402 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10200 files added (on-disk size: 0 KB)
0000.403 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10300 files added (on-disk size: 0 KB)
0000.405 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10400 files added (on-disk size: 0 KB)
0000.406 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10500 files added (on-disk size: 0 KB)
0000.408 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10600 files added (on-disk size: 0 KB)
0000.409 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10700 files added (on-disk size: 0 KB)
0000.411 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10800 files added (on-disk size: 0 KB)
0000.413 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 10900 files added (on-disk size: 0 KB)
0000.414 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11000 files added (on-disk size: 0 KB)
0000.416 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11100 files added (on-disk size: 0 KB)
0000.418 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11200 files added (on-disk size: 0 KB)
0000.419 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11300 files added (on-disk size: 0 KB)
0000.421 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11400 files added (on-disk size: 0 KB)
0000.422 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11500 files added (on-disk size: 0 KB)
0000.424 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11600 files added (on-disk size: 0 KB)
0000.425 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11700 files added (on-disk size: 0 KB)
0000.427 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11800 files added (on-disk size: 0 KB)
0000.429 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 11900 files added (on-disk size: 0 KB)
0000.430 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12000 files added (on-disk size: 0 KB)
0000.432 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12100 files added (on-disk size: 0 KB)
0000.433 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12200 files added (on-disk size: 0 KB)
0000.435 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12300 files added (on-disk size: 0 KB)
0000.436 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12400 files added (on-disk size: 0 KB)
0000.438 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12500 files added (on-disk size: 0 KB)
0000.439 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12600 files added (on-disk size: 0 KB)
0000.441 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12700 files added (on-disk size: 0 KB)
0000.444 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12800 files added (on-disk size: 0 KB)
0000.445 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-plugins.zip.tmp: 12900 files added (on-disk size: 0 KB)
0139.628 (0) Created plugins zip (0) - 61440.2 KB in 139.6 s (440.1 KB/s) (sha1: d502c1dffffd38e4c17bfac9efd5049f17978f95, sha256: a184bee47a2ee6529956772277bfd3ee77e52562323a050a1d13e7cb771a2c56)
0139.629 (0) Beginning creation of dump of themes (split every: 400 MB)
0139.637 (0) Total entities for the zip file: 82 directories, 477 files (0 skipped as non-modified), 8.5 MB
0139.638 (0) Only one archive required (UpdraftPlus_PclZip) - will attempt to do in single operation (data: 8677.3 KB, split: 409600 KB)
0139.639 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-themes.zip.tmp: 100 files added (on-disk size: 0 KB)
0139.641 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-themes.zip.tmp: 200 files added (on-disk size: 0 KB)
0139.643 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-themes.zip.tmp: 300 files added (on-disk size: 0 KB)
0139.644 (0) Zip: backup_2020-01-02-0631_eLuminous_Technologies_c297a3e00d38-themes.zip.tmp: 400 files added (on-disk size: 0 KB)
